Прибор: ;РОСА К-2 (01); ; Интервал: ;2023-02-09 00:00:00; / ;2023-03-09 00:00:00;
Date;weather_temp;weather_pressure;weather_humidity;soil_soilT;soil_soilH;light_lux;light_blink;color_tempCT;color_redC;color_lux;color_ir;color_greenC;color_clearC;color_blueC;
2023-02-21 18:13:43;20.29;732.96;44.06;-9.81;17603;0;0;3790.19;4248;27.88;0;3923;11028;2675;
2023-02-21 18:14:42;20.23;733.02;44.29;-9.81;17582;0;0;3757.62;4168;27.48;0;3848;10825;2589;
2023-02-21 18:15:40;20.24;733.02;45.19;-9.88;17590;0;0;3715.59;4186;27.65;0;3850;10848;2554;
2023-02-21 18:16:39;20.22;733.05;45.24;-9.94;17603;0;0;3681.56;4180;27.62;0;3830;10808;2513;
2023-02-21 18:17:38;20.21;733.05;45.44;-10.06;17591;0;0;8759.79;91;0.41;38;115;382;176;
2023-02-21 18:18:36;20.29;733.05;46.28;-9.88;17602;0;0;8673.41;79;0.37;31;100;329;151;
2023-02-21 18:19:35;20.27;733.06;47.13;-10;17593;0;0;8674.82;68;0.32;26;86;284;130;
2023-02-21 18:20:34;20.26;733.1;47.52;-9.94;17589;0;0;8386.41;61;0.29;21;76;248;112;
2023-02-21 18:21:33;20.3;733.1;49.22;-9.94;17589;0;0;8164.33;54;0.26;18;66;215;96;
2023-02-21 18:22:32;20.34;733.13;49.83;-9.88;17594;0;0;7979.13;48;0.23;15;58;188;83;
2023-02-21 18:23:31;20.36;733.16;50.72;-10;17594;0;0;7681.93;43;0.21;13;51;164;71;
2023-02-21 18:24:29;20.31;733.14;50.47;-10;17586;0;0;7507.05;38;0.19;11;45;144;61;
2023-02-21 18:25:28;20.33;733.15;50.53;-9.94;17598;0;0;7269.29;35;0.17;9;40;128;54;
2023-02-21 18:26:27;20.33;733.17;50.82;-9.94;17599;0;0;6986.94;32;0.16;7;36;114;47;
2023-02-21 18:27:25;20.29;733.17;51;-10.06;17586;0;0;6646.17;29;0.15;7;32;101;40;
2023-02-21 18:28:24;20.32;733.2;51.24;-10.06;17586;0;0;6471;27;0.14;6;29;91;36;
2023-02-21 18:29:23;20.26;733.21;51.08;-10.25;17583;0;0;6267.8;25;0.13;5;26;83;32;
2023-02-21 18:30:22;20.25;733.23;50.27;-10.25;17598;0;0;5836;24;0.13;4;25;76;28;
2023-02-21 18:31:20;20.23;733.24;50.56;-10.06;17602;0;0;5720.55;22;0.12;4;22;69;25;
2023-02-21 18:32:19;20.19;733.29;50.1;103;17608;0;0;5563.86;21;0.11;3;21;65;23;
2023-02-21 18:33:18;20.21;733.3;49.67;-10.25;17597;0;0;5201;20;0.12;3;20;60;20;
2023-02-21 18:34:16;20.23;733.3;49.48;-10.13;17593;0;0;5010.5;20;0.11;2;19;57;19;
2023-02-21 18:35:16;20.26;733.3;49.36;-10.31;17604;0;0;5000.47;19;0.11;2;18;54;18;
2023-02-21 18:36:15;20.23;733.33;49.1;-10.19;17589;0;0;4777.67;18;0.1;2;17;51;16;
2023-02-21 18:37:13;20.19;733.35;49;-10.25;17589;0;0;4777.67;18;0.1;1;17;50;16;
2023-02-21 18:38:12;20.22;733.35;48.94;-10.25;17586;0;0;4528.65;17;0.1;2;16;47;14;
2023-02-21 18:39:11;20.11;733.38;47.74;-10.19;17589;0;0;4528.65;17;0.1;1;16;47;14;
2023-02-21 18:40:11;20.16;733.39;48.71;-10.19;17606;0;0;4304.53;17;0.11;1;16;45;13;
2023-02-21 18:41:10;20.23;733.4;48.48;-10.19;17596;0;0;4080.41;17;0.1;1;15;44;12;
2023-02-21 18:42:08;20.23;733.4;48.22;-10.5;17587;0;0;4248.5;16;0.1;1;15;43;12;
2023-02-21 18:43:07;20.2;733.38;48.07;-10.25;17599;0;0;4010.38;16;0.1;1;14;41;11;
2023-02-21 18:44:06;20.22;733.43;48.18;-10.25;17598;0;0;4010.38;16;0.1;1;14;41;11;
2023-02-21 18:45:07;20.23;733.43;48.07;-10.31;17605;0;0;3772.25;16;0.1;1;14;40;10;
2023-02-21 18:46:06;20.2;733.44;47.77;-10.38;17584;0;0;3931;15;0.1;1;14;39;10;
2023-02-21 18:47:06;20.2;733.45;47.76;-10.5;17593;0;0;4010.38;16;0.1;0;14;40;11;
2023-02-21 18:48:05;20.1;733.47;46.96;-10.25;17586;0;0;3772.25;16;0.1;0;14;39;10;
2023-02-21 18:49:03;20.14;733.5;47.46;-10.38;17603;0;0;3772.25;16;0.1;0;14;39;10;
2023-02-21 18:50:03;20.08;733.51;47.33;-10.31;17586;0;0;3772.25;16;0.1;0;14;39;10;
2023-02-21 18:51:02;20.12;733.53;47.55;-10.38;17599;0;0;3677;15;0.09;1;13;37;9;
2023-02-21 18:52:00;20.08;733.53;47.53;-10.5;17599;0;0;3677;15;0.09;1;13;37;9;
2023-02-21 18:52:59;20.12;733.55;47.5;-10.44;17593;0;0;3772.25;16;0.1;0;14;39;10;
2023-02-21 18:53:58;20.12;733.55;47.32;-10.44;17595;0;0;3772.25;16;0.1;0;14;39;10;
2023-02-21 18:54:56;20.05;733.56;46.82;-10.75;17588;0;0;3677;15;0.09;1;13;37;9;
2023-02-21 18:55:55;20.03;733.57;47.42;-10.56;17589;0;0;3677;15;0.09;1;13;37;9;
2023-02-21 18:56:54;20.04;733.56;47.17;-10.56;17594;0;0;3677;15;0.09;0;13;37;9;
2023-02-21 18:57:52;20.02;733.59;47.09;-10.5;17594;0;0;3677;15;0.09;0;13;37;9;
2023-02-21 18:58:52;19.93;733.59;46.11;-10.56;17597;0;0;3677;15;0.09;0;13;37;9;
2023-02-21 18:59:50;19.9;733.59;46.87;-10.56;17588;0;0;3677;15;0.09;0;13;37;9;
2023-02-21 19:00:48;19.87;733.61;47.12;-10.5;17590;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:01:48;19.81;733.62;47.16;-10.56;17588;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:02:47;19.84;733.62;47.15;-10.69;17596;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:03:45;19.84;733.65;46.97;-10.5;17590;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:04:44;19.8;733.67;46.5;-10.63;17590;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:05:43;19.78;733.68;46.67;-10.56;17598;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:06:41;19.78;733.68;46.98;-10.56;17588;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:07:40;19.77;733.69;47.02;-11;17586;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:08:39;19.7;733.72;47;-10.75;17577;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:09:40;19.72;733.73;46.97;-10.94;17594;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:10:39;19.77;733.72;46.95;-10.75;17580;0;0;3677;15;0.09;0;13;37;9;
2023-02-21 19:11:38;19.78;733.77;46.53;-10.75;17591;0;0;3677;15;0.09;0;13;37;9;
2023-02-21 19:12:36;19.83;733.77;46.26;-11;17585;0;0;3677;15;0.09;0;13;37;9;
2023-02-21 19:13:35;19.82;733.79;46.57;-11;17605;0;0;3677;15;0.09;0;13;37;9;
2023-02-21 19:14:34;19.88;733.81;46.36;-10.81;17601;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:15:32;19.88;733.86;46.14;-10.88;17584;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:16:32;19.89;733.88;46.04;-11.06;17582;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:17:30;19.95;733.86;46.05;-11.13;17588;0;0;3677;15;0.09;0;13;37;9;
2023-02-21 19:18:29;19.98;733.86;46.07;-10.94;17600;0;0;3677;15;0.09;0;13;37;9;
2023-02-21 19:19:28;19.91;733.87;45.87;-11.13;17602;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:20:26;19.9;733.9;45.76;-11;17597;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:21:24;19.93;733.89;45.84;-11.25;17599;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:22:24;19.98;733.9;45.69;-11.06;17597;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:23:22;20.02;733.89;45.51;-11.06;17587;0;0;3677;15;0.09;0;13;36;9;
2023-02-21 19:24:20;20.01;733.91;45.47;-11.25;17586;0;0;3677;15;0.09;0;13;37;9;
2023-02-21 19:25:19;19.97;733.92;45.55;-10.94;17597;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:26:18;19.94;733.92;45.56;-11.19;17598;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:27:16;19.94;733.93;45.44;-10.94;17591;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:28:15;19.93;733.95;45.45;-11.25;17593;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:29:14;19.89;733.95;44.77;-11.13;17579;0;0;3534.13;16;0.1;0;14;39;9;
2023-02-21 19:30:13;19.94;733.96;45.32;-11.13;17585;0;0;3534.13;16;0.1;0;14;39;9;
2023-02-21 19:31:13;19.97;733.97;45.17;-11.19;17587;0;0;3534.13;16;0.1;0;14;39;9;
2023-02-21 19:32:11;19.93;733.98;45.14;-11.25;17587;0;0;3534.13;16;0.1;0;14;39;9;
2023-02-21 19:33:10;19.94;733.99;45.06;-11;17595;0;0;3534.13;16;0.1;0;14;39;9;
2023-02-21 19:34:09;19.89;734;44.84;-11.06;17580;0;0;3534.13;16;0.1;0;14;39;9;
2023-02-21 19:35:09;19.84;734.01;44.93;-11.13;17593;0;0;3534.13;16;0.1;0;14;39;9;
2023-02-21 19:36:08;19.86;734.02;44.88;-11;17599;0;0;3534.13;16;0.1;0;14;39;9;
2023-02-21 19:37:07;19.83;734.02;44.98;-11.31;17584;0;0;3534.13;16;0.1;0;14;39;9;
2023-02-21 19:38:06;19.75;734.03;44.76;-11.06;17588;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:39:05;19.74;734.05;44.93;-10.94;17602;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:40:05;19.77;734.07;44.83;-11.06;17597;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:41:04;19.76;734.07;44.88;-11.06;17602;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:42:02;19.79;734.09;44.86;-11.06;17585;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:43:01;19.81;734.12;44.72;-11.13;17585;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:44:00;19.78;734.12;44.62;-11.06;17595;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:44:58;19.76;734.13;44.5;-11.38;17588;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:45:57;19.75;734.15;44.56;-11.25;17581;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:46:55;19.67;734.15;44.5;-11.06;17583;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:47:54;19.69;734.16;44.57;-11.06;17595;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:48:53;19.73;734.15;44.47;-11.25;17585;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:49:51;19.77;734.17;44.36;-11;17606;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:50:50;19.71;734.18;44.34;-11.19;17597;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 19:51:49;19.7;734.17;44.39;-11.25;17588;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 19:52:48;19.68;734.17;44.34;-10.94;17601;0;0;3632.18;17;0.11;0;15;41;10;
2023-02-21 19:53:46;19.72;734.19;44.26;-11.06;17592;0;0;3632.18;17;0.11;0;15;41;10;
2023-02-21 19:54:45;19.77;734.18;44.13;-11.19;17605;0;0;3632.18;17;0.11;0;15;41;10;
2023-02-21 19:55:43;19.76;734.19;43.91;-11.06;17589;0;0;3632.18;17;0.11;0;15;41;10;
2023-02-21 19:56:42;19.8;734.2;43.99;-11.06;17601;0;0;3632.18;17;0.11;0;15;41;10;
2023-02-21 19:57:41;19.8;734.21;43.88;-11.19;17587;0;0;3632.18;17;0.1;0;14;41;10;
2023-02-21 19:58:40;19.77;734.21;44;-10.88;17586;0;0;3632.18;17;0.11;0;15;41;10;
2023-02-21 19:59:38;19.77;734.23;43.58;-11.19;17588;0;0;3632.18;17;0.11;0;15;41;10;
2023-02-21 20:00:37;19.78;734.23;43.59;-11.19;17588;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 20:01:36;19.8;734.25;43.63;-10.94;17591;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 20:02:35;19.78;734.23;43.63;-10.94;17590;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 20:03:34;19.64;734.24;43.33;-10.94;17594;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 20:04:32;19.6;734.26;43.28;-11;17603;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 20:05:31;19.64;734.27;43.73;-11;17591;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 20:06:30;19.67;734.23;43.6;-11;17587;0;0;3632.18;17;0.11;0;15;41;10;
2023-02-21 20:07:28;19.65;734.25;43.65;-11.06;17601;0;0;3596.79;19;0.12;0;16;45;11;
2023-02-21 20:08:27;19.63;734.27;43.64;-11.25;17580;0;0;3596.79;19;0.12;0;16;46;11;
2023-02-21 20:09:26;19.61;734.28;43.32;-11.06;17594;0;0;3596.79;19;0.12;0;16;46;11;
2023-02-21 20:10:24;19.63;734.25;43.45;-11;17583;0;0;3719.33;18;0.11;0;16;45;11;
2023-02-21 20:11:23;19.63;734.29;43.14;-11;17585;0;0;3719.33;18;0.11;0;16;45;11;
2023-02-21 20:12:22;19.63;734.32;43.51;-11.25;17600;0;0;3719.33;18;0.11;0;16;45;11;
2023-02-21 20:13:20;19.57;734.32;43.47;-11.06;17592;0;0;3596.79;19;0.12;0;16;45;11;
2023-02-21 20:14:19;19.61;734.34;43.43;-11.13;17587;0;0;3596.79;19;0.12;0;17;46;11;
2023-02-21 20:15:18;19.58;734.34;43.57;-11.25;17578;0;0;3596.79;19;0.12;0;17;47;11;
2023-02-21 20:16:16;19.56;734.37;43.57;-11.06;17603;0;0;3677;20;0.12;0;17;48;12;
2023-02-21 20:17:15;19.57;734.36;43.53;-11.19;17588;0;0;3677;20;0.13;0;18;49;12;
2023-02-21 20:18:14;19.6;734.36;43.45;-11;17585;0;0;3677;20;0.13;0;18;49;12;
2023-02-21 20:19:12;19.62;734.36;43.37;-11.13;17588;0;0;3568.14;21;0.13;0;18;50;12;
2023-02-21 20:20:11;19.61;734.4;42.72;-11;17591;0;0;3568.14;21;0.13;0;18;50;12;
2023-02-21 20:21:10;19.62;734.37;43.32;-10.88;17596;0;0;3568.14;21;0.13;0;18;50;12;
2023-02-21 20:22:09;19.69;734.38;43.11;-11;17590;0;0;3568.14;21;0.13;0;18;50;12;
2023-02-21 20:23:08;19.68;734.4;43.07;-10.94;17594;0;0;3677;20;0.13;0;18;49;12;
2023-02-21 20:24:07;19.64;734.43;42.72;-10.88;17587;0;0;3677;20;0.13;0;18;49;12;
2023-02-21 20:25:07;19.62;734.43;43.24;-10.81;17599;0;0;3677;20;0.12;0;17;49;12;
2023-02-21 20:26:06;19.63;734.42;43.06;-10.88;17586;0;0;3677;20;0.12;0;17;48;12;
2023-02-21 20:27:05;19.69;734.45;42.88;-10.81;17603;0;0;3677;20;0.13;0;18;49;12;
2023-02-21 20:28:04;19.66;734.46;42.91;-10.94;17597;0;0;3677;20;0.13;0;18;49;12;
2023-02-21 20:29:02;19.67;734.48;42.9;-11.06;17589;0;0;3568.14;21;0.13;0;18;50;12;
2023-02-21 20:30:01;19.64;734.51;42.89;-10.88;17601;0;0;3568.14;21;0.13;0;18;50;12;
2023-02-21 20:31:00;19.71;734.52;42.86;-11.13;17593;0;0;3568.14;21;0.13;0;18;51;12;
2023-02-21 20:31:58;19.63;734.51;42.7;-10.81;17589;0;0;3568.14;21;0.13;0;18;51;12;
2023-02-21 20:32:57;19.73;734.54;42.7;101.75;17579;0;0;3469.18;22;0.14;0;19;52;12;
2023-02-21 20:33:56;19.67;734.55;42.65;-10.69;17579;0;0;3469.18;22;0.14;0;19;52;12;
2023-02-21 20:34:54;19.75;734.57;42.49;-10.75;17597;0;0;3469.18;22;0.14;0;19;52;12;
2023-02-21 20:35:53;19.68;734.57;42.53;-10.88;17586;0;0;3568.14;21;0.13;0;18;51;12;
2023-02-21 20:36:52;19.72;734.57;42.62;-10.63;17603;0;0;3568.14;21;0.13;0;18;50;12;
2023-02-21 20:37:50;19.79;734.57;42.52;-10.63;17588;0;0;3677;20;0.13;0;18;49;12;
2023-02-21 20:38:49;19.78;734.58;42.3;-10.75;17585;0;0;3486.5;20;0.12;0;17;47;11;
2023-02-21 20:39:48;19.72;734.6;41.62;-10.81;17585;0;0;3596.79;19;0.12;0;17;46;11;
2023-02-21 20:40:46;19.73;734.59;42.47;-10.88;17590;0;0;3596.79;19;0.12;0;16;45;11;
2023-02-21 20:41:45;19.72;734.61;42.4;-10.88;17581;0;0;3486.5;20;0.12;0;17;48;11;
2023-02-21 20:42:44;19.74;734.63;42.24;-11.06;17591;0;0;3534.13;16;0.09;0;13;38;9;
2023-02-21 20:43:42;19.75;734.65;42.23;-10.75;17602;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 20:44:41;19.75;734.63;42.17;-10.88;17588;0;0;3534.13;16;0.1;0;14;38;9;
2023-02-21 20:45:40;19.71;734.62;42.17;-10.69;17599;0;0;3408.06;17;0.1;0;14;39;9;
2023-02-21 20:46:38;19.72;734.62;42.24;-10.88;17578;0;0;3507.67;18;0.1;0;14;41;10;
2023-02-21 20:47:37;19.69;734.61;42.16;-10.81;17598;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 20:48:36;19.69;734.63;42.17;-10.81;17594;0;0;3507.67;18;0.11;0;15;43;10;
2023-02-21 20:49:34;19.68;734.63;42.03;-10.75;17601;0;0;3507.67;18;0.11;0;15;43;10;
2023-02-21 20:50:34;19.7;734.64;42.12;-10.75;17587;0;0;3596.79;19;0.11;0;15;44;11;
2023-02-21 20:51:33;19.7;734.64;42.05;-10.75;17583;0;0;3596.79;19;0.11;0;15;44;11;
2023-02-21 20:52:31;19.73;734.64;42.03;-10.69;17598;0;0;3396.26;19;0.11;0;15;44;10;
2023-02-21 20:53:31;19.69;734.66;41.95;-10.81;17587;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 20:54:29;19.71;734.67;41.98;-10.75;17587;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 20:55:28;19.66;734.68;41.55;-10.75;17579;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 20:56:27;19.66;734.67;41.91;-11;17599;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 20:57:26;19.59;734.69;41.91;-10.75;17587;0;0;3507.67;18;0.1;0;14;41;10;
2023-02-21 20:58:24;19.64;734.7;42.09;-10.88;17603;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 20:59:23;19.61;734.7;41.91;-10.88;17586;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:00:22;19.57;734.71;41.8;-10.63;17586;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:01:20;19.52;734.71;41.78;-10.63;17598;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:02:19;19.57;734.72;42.05;-10.81;17585;0;0;3507.67;18;0.1;0;14;41;10;
2023-02-21 21:03:17;19.61;734.73;41.96;-10.69;17599;0;0;3408.06;17;0.1;1;14;40;9;
2023-02-21 21:04:16;19.58;734.74;41.79;-11.06;17577;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 21:05:16;19.52;734.73;41.61;-10.88;17592;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:06:14;19.51;734.76;41.91;-10.75;17590;0;0;3507.67;18;0.1;0;14;41;10;
2023-02-21 21:07:14;19.48;734.78;41.87;-11.06;17585;0;0;3507.67;18;0.1;0;14;41;10;
2023-02-21 21:08:13;19.48;734.76;41.76;-10.81;17590;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 21:09:12;19.53;734.76;41.88;-10.94;17587;0;0;3596.79;19;0.11;0;15;44;11;
2023-02-21 21:10:11;19.52;734.78;41.72;-11;17587;0;0;3596.79;19;0.12;0;16;45;11;
2023-02-21 21:11:10;19.5;734.78;41.63;-10.88;17597;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 21:12:09;19.5;734.79;41.63;-10.75;17601;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 21:13:07;19.51;734.8;41.5;-10.88;17598;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 21:14:06;19.54;734.82;41.54;-10.88;17581;0;0;3396.26;19;0.11;1;15;44;10;
2023-02-21 21:15:06;19.51;734.82;41.53;-10.69;17593;0;0;3396.26;19;0.11;1;15;44;10;
2023-02-21 21:16:05;19.5;734.82;41.7;-10.63;17584;0;0;3596.79;19;0.11;0;15;44;11;
2023-02-21 21:17:05;19.53;734.83;41.67;-10.69;17590;0;0;3596.79;19;0.11;0;15;44;11;
2023-02-21 21:18:03;19.55;734.83;41.6;-10.75;17587;0;0;3507.67;18;0.11;1;15;43;10;
2023-02-21 21:19:02;19.57;734.85;41.43;-10.69;17598;0;0;3596.79;19;0.11;0;15;44;11;
2023-02-21 21:20:01;19.51;734.85;41.12;-10.63;17587;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 21:20:59;19.51;734.87;41.3;-10.75;17596;0;0;3396.26;19;0.11;0;15;43;10;
2023-02-21 21:21:58;19.54;734.87;41.54;-10.63;17586;0;0;3507.67;18;0.11;0;15;42;10;
2023-02-21 21:22:57;19.53;734.89;41.51;-10.69;17602;0;0;3632.18;17;0.1;0;14;41;10;
2023-02-21 21:23:56;19.54;734.89;41.28;-10.88;17579;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:24:54;19.45;734.91;40.62;-10.81;17601;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:25:53;19.46;734.91;41.58;101.44;17587;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:26:52;19.44;734.91;41.48;-11.13;17589;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:27:50;19.44;734.93;41.63;-11.06;17582;0;0;3408.06;17;0.1;0;14;39;9;
2023-02-21 21:28:49;19.48;734.91;41.42;-11.13;17585;0;0;3408.06;17;0.1;0;14;39;9;
2023-02-21 21:29:48;19.47;734.91;41.53;-11;17580;0;0;3408.06;17;0.1;0;14;40;9;
2023-02-21 21:30:46;19.47;734.92;41.34;-11.25;17603;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:31:45;19.54;734.94;41.42;-11.25;17586;0;0;3632.18;17;0.1;0;14;40;10;
2023-02-21 21:32:44;19.52;734.98;41.33;-11.19;17598;0;0;3632.18;17;0.1;0;14;41;10;
2023-02-21 21:33:42;19.53;734.98;41.39;-10.94;17586;0;0;3534.13;16;0.09;0;12;36;9;
2023-02-21 21:34:41;19.52;734.96;41.39;-11.19;17596;0;0;3423;15;0.08;1;11;34;8;
2023-02-21 21:35:39;19.52;734.99;41.28;-11.25;17597;0;0;3423;15;0.09;0;12;35;8;
2023-02-21 21:36:38;19.5;734.99;41.34;-11.25;17593;0;0;3423;15;0.09;0;12;34;8;
2023-02-21 21:37:37;19.56;735;41.29;-11.25;17594;0;0;3423;15;0.09;0;12;34;8;
2023-02-21 21:38:35;19.48;735.01;41.25;-11.19;17593;0;0;3423;15;0.09;0;12;34;8;
2023-02-21 21:39:34;19.52;735.04;41.33;-11;17590;0;0;3568.14;14;0.08;0;11;33;8;
2023-02-21 21:40:33;19.59;735.03;41.21;-11.06;17581;0;0;3568.14;14;0.08;0;11;32;8;
2023-02-21 21:41:32;19.52;735.05;41.09;-11.13;17593;0;0;3442.54;13;0.08;0;11;31;7;
2023-02-21 21:42:31;19.55;735.04;41.16;-11.19;17582;0;0;3442.54;13;0.07;0;10;29;7;
2023-02-21 21:43:30;19.51;735.07;41;-11.31;17579;0;0;3442.54;13;0.07;0;10;29;7;
2023-02-21 21:44:28;19.56;735.08;41.11;-11.13;17586;0;0;3442.54;13;0.07;0;10;29;7;
2023-02-21 21:45:27;19.51;735.1;40.81;-11.38;17593;0;0;3613.5;12;0.07;0;10;28;7;
2023-02-21 21:46:26;19.48;735.13;40.95;-11.31;17601;0;0;3613.5;12;0.07;0;10;28;7;
2023-02-21 21:47:24;19.57;735.12;40.98;-11.56;17584;0;0;3469.18;11;0.07;1;9;26;6;
2023-02-21 21:48:22;19.53;735.15;40.57;-11.44;17579;0;0;3469.18;11;0.07;1;9;26;6;
2023-02-21 21:49:22;19.58;735.15;40.99;-11.44;17603;0;0;3613.5;12;0.07;0;10;28;7;
2023-02-21 21:50:20;19.59;735.15;40.92;-11.44;17578;0;0;3613.5;12;0.07;0;10;28;7;
2023-02-21 21:51:19;19.54;735.15;40.73;-11.5;17595;0;0;3442.54;13;0.07;0;10;29;7;
2023-02-21 21:52:18;19.55;735.15;40.95;-11.56;17591;0;0;3442.54;13;0.07;0;10;29;7;
2023-02-21 21:53:16;19.6;735.15;40.84;-11.5;17600;0;0;3442.54;13;0.07;0;10;30;7;
2023-02-21 21:54:15;19.57;735.18;40.8;-11.63;17599;0;0;3442.54;13;0.08;0;11;30;7;
2023-02-21 21:55:14;19.57;735.18;40.81;-11.81;17599;0;0;3296;14;0.08;0;11;31;7;
2023-02-21 21:56:13;19.55;735.21;40.74;-11.63;17590;0;0;3568.14;14;0.08;0;11;32;8;
2023-02-21 21:57:11;19.58;735.21;40.76;-11.56;17591;0;0;3423;15;0.08;0;11;33;8;
2023-02-21 21:58:11;19.61;735.21;40.43;-11.5;17582;0;0;3568.14;14;0.08;0;11;32;8;
2023-02-21 21:59:09;19.65;735.21;40.6;-11.5;17604;0;0;3568.14;14;0.08;0;11;32;8;
2023-02-21 22:00:08;19.62;735.21;40.56;-11.69;17578;0;0;3568.14;14;0.08;0;11;32;8;
2023-02-21 22:01:07;19.63;735.24;40.36;-11.56;17599;0;0;3568.14;14;0.08;0;11;32;8;
2023-02-21 22:02:05;19.55;735.25;40.47;-11.56;17596;0;0;3442.54;13;0.07;1;10;30;7;
2023-02-21 22:03:04;19.52;735.27;40.49;-11.69;17589;0;0;3296;14;0.08;0;11;31;7;
2023-02-21 22:04:03;19.52;735.28;40.57;-11.56;17579;0;0;3296;14;0.08;0;11;31;7;
2023-02-21 22:05:03;19.53;735.29;40.59;-11.5;17587;0;0;3296;14;0.08;0;11;31;7;
2023-02-21 22:06:01;19.53;735.3;40.44;-11.56;17605;0;0;3442.54;13;0.08;0;11;31;7;
2023-02-21 22:07:00;19.53;735.29;40.49;-11.63;17599;0;0;3442.54;13;0.08;0;11;30;7;
2023-02-21 22:07:59;19.42;735.32;40.52;-11.44;17592;0;0;3442.54;13;0.07;0;10;30;7;
2023-02-21 22:08:57;19.46;735.33;40.63;-11.69;17581;0;0;3442.54;13;0.07;0;10;29;7;
2023-02-21 22:09:56;19.4;735.33;40.64;-11.5;17587;0;0;3613.5;12;0.07;0;10;28;7;
2023-02-21 22:10:55;19.34;735.33;40.65;-11.63;17578;0;0;3296;12;0.07;0;9;27;6;
2023-02-21 22:11:53;19.42;735.36;40.71;-11.69;17591;0;0;3296;12;0.07;0;9;26;6;
2023-02-21 22:12:52;19.38;735.34;40.54;-11.75;17588;0;0;3296;12;0.07;0;9;26;6;
2023-02-21 22:13:51;19.37;735.36;40.51;-11.75;17590;0;0;3469.18;11;0.07;0;9;26;6;
